*****************************************************
Dataset:D:\Documents\_prog\prog_cust\eclipse-workspace\graph_expr\input_files\Email_lb20.dag
V:265214 E:345203 lbs:20
Queryset:D:\Documents\_prog\prog_cust\eclipse-workspace\graph_expr\input_files\lb20_cyc_m_q17.qry
Algorithm:DagEval_IEfltsim
id status preTime planTime matchTime enumTime totTime numNodesBefore numNodesAfter numSoln numPlans sizeOfAG
0 success .2700 .0000 .0080 .0070 .2850 79,070 488 13,871 0 6,994
0 success .2120 .0000 .0050 .0060 .2230 79,070 488 13,871 0 6,994
0 success .2810 .0000 .0060 .0090 .2960 79,070 488 13,871 0 6,994
0 success .2460 .0000 .0060 .0050 .2570 79,070 488 13,871 0 6,994
0 success .2650 .0000 .0060 .0070 .2780 79,070 488 13,871 0 6,994
0 success .2270 .0000 .0050 .0080 .2400 79,070 488 13,871 0 6,994
0 success .2840 .0000 .0060 .0070 .2970 79,070 488 13,871 0 6,994
0 success .2320 .0000 .0040 .0060 .2420 79,070 488 13,871 0 6,994
0 success .2820 .0000 .0060 .0100 .2980 79,070 488 13,871 0 6,994
0 success .3110 .0000 .0080 .0100 .3290 79,070 488 13,871 0 6,994
0 success .2730 .0000 .0060 .0060 .2850 79,070 488 13,871 0 6,994
Average running time: 
id status preTime planTime matchTime enumTime totTime totNodesBefore totNodesAfter numOfTuples numPlans sizeOfAG
0 success .2371 .0000 .0074 .0074 .2519 79,070 488 13,871 0 6,994
Data loading Time:1.5830
Index building Time:.6260
Average Eval Time per run:12.9841
Average Eval Time per query:12.9841
Average pruning Time per run:.0000
Average pruning Time per query:.0000
Average Plan Time per run:.0000
Average Plan Time per query:.0000
Average Matching Time per run:.3900
Average Matching Time per query:.3900
Average Enumeration Time per run:.4112
Average Enumeration Time per query:.4112
Average Nodes before per query:79070.0000
Average Nodes after per query:488.0000
Average number of solution tuples per query:13871.0000
Max Used Memory:1682.0000 MB
*****************************************************
