0 success .0170 .0210 .0010 .0140 .0360 53,138 0 14,242 799 52,845 48,040 497
0 success .0130 .0170 .0010 .0140 .0320 53,138 0 14,242 799 52,845 48,040 497
0 success .0160 .0180 .0010 .0180 .0370 53,138 0 14,242 799 52,845 48,040 497
0 success .0150 .0190 .0000 .0120 .0310 53,138 0 14,242 799 52,845 48,040 497
0 success .0150 .0170 .0010 .0120 .0300 53,138 0 14,242 799 52,845 48,040 497
0 success .0160 .0270 .0010 .0220 .0500 53,138 0 14,242 799 52,845 48,040 497
0 success .0170 .0250 .0010 .0240 .0500 53,138 0 14,242 799 52,845 48,040 497
0 success .0340 .0270 .0010 .0350 .0630 53,138 0 14,242 799 52,845 48,040 497
0 success .0220 .0490 .0010 .0260 .0760 53,138 0 14,242 799 52,845 48,040 497
0 success .0370 .0340 .0010 .0250 .0600 53,138 0 14,242 799 52,845 48,040 497
0 success .0260 .0240 .0000 .0200 .0440 53,138 0 14,242 799 52,845 48,040 497
0 success .0180 .0220 .0000 .0200 .0420 53,138 0 14,242 799 52,845 48,040 497
0 success .0150 .0200 .0000 .0140 .0340 53,138 0 14,242 799 52,845 48,040 497
0 success .0160 .0180 .0000 .0150 .0330 53,138 0 14,242 799 52,845 48,040 497
0 success .0150 .0240 .0010 .0140 .0390 53,138 0 14,242 799 52,845 48,040 497
0 success .0170 .0210 .0010 .0160 .0380 53,138 0 14,242 799 52,845 48,040 497
0 success .0150 .0200 .0000 .0140 .0340 53,138 0 14,242 799 52,845 48,040 497
0 success .0170 .0240 .0000 .0220 .0460 53,138 0 14,242 799 52,845 48,040 497
0 success .0220 .0320 .0000 .0190 .0510 53,138 0 14,242 799 52,845 48,040 497
0 success .0240 .0330 .0000 .0210 .0540 53,138 0 14,242 799 52,845 48,040 497
0 success .0160 .0210 .0000 .0170 .0380 53,138 0 14,242 799 52,845 48,040 497
0 success .0160 .0230 .0000 .0170 .0400 53,138 0 14,242 799 52,845 48,040 497
0 success .0180 .0240 .0000 .0150 .0390 53,138 0 14,242 799 52,845 48,040 497
Average running time: 
id status vInterTimes filtTime SGbuildTime joinTime totTime nodesSumInvL nodesAfterPreFilt nodesAfterVinter nodesSG numSoln sizeOfSG sizeUncovSG
0 success .0231 .0259 .0005 .0205 .0469 53,138 0 14,242 799 52,845 48,040 497
Data loading Time:1.4070
Index building Time:.4890
Average Eval Time per run:1.2944
Average Eval Time per query:1.2944
Average pruning Time per run:.0000
Average pruning Time per query:.0000
Average Matching Time per run:.0169
Average Matching Time per query:.0169
Average Enumeration Time per run:.5764
Average Enumeration Time per query:.5764
Average Nodes before per query:53138.0000
Average Nodes after per query:799.0000
Average number of solution tuples per query:52845.0000
Max Used Memory:341.0000 MB
*****************************************************
