0 success .0150 .0210 .0000 .0180 .0390 53,138 0 14,242 799 52,845 48,040 497
0 success .0130 .0170 .0000 .0120 .0290 53,138 0 14,242 799 52,845 48,040 497
0 success .0140 .0240 .0000 .0120 .0360 53,138 0 14,242 799 52,845 48,040 497
0 success .0150 .0200 .0010 .0120 .0330 53,138 0 14,242 799 52,845 48,040 497
0 success .0160 .0210 .0000 .0130 .0340 53,138 0 14,242 799 52,845 48,040 497
0 success .0140 .0170 .0010 .0130 .0310 53,138 0 14,242 799 52,845 48,040 497
0 success .0120 .0170 .0010 .0120 .0300 53,138 0 14,242 799 52,845 48,040 497
0 success .0130 .0160 .0010 .0120 .0290 53,138 0 14,242 799 52,845 48,040 497
0 success .0120 .0160 .0010 .0110 .0280 53,138 0 14,242 799 52,845 48,040 497
0 success .0110 .0170 .0000 .0110 .0280 53,138 0 14,242 799 52,845 48,040 497
0 success .0130 .0170 .0000 .0110 .0280 53,138 0 14,242 799 52,845 48,040 497
0 success .0130 .0160 .0000 .0120 .0280 53,138 0 14,242 799 52,845 48,040 497
0 success .0120 .0170 .0000 .0110 .0280 53,138 0 14,242 799 52,845 48,040 497
0 success .0140 .0160 .0010 .0120 .0290 53,138 0 14,242 799 52,845 48,040 497
0 success .0110 .0160 .0000 .0140 .0300 53,138 0 14,242 799 52,845 48,040 497
0 success .0150 .0170 .0010 .0240 .0420 53,138 0 14,242 799 52,845 48,040 497
0 success .0130 .0180 .0010 .0160 .0350 53,138 0 14,242 799 52,845 48,040 497
0 success .0150 .0180 .0000 .0150 .0330 53,138 0 14,242 799 52,845 48,040 497
0 success .0140 .0170 .0010 .0160 .0340 53,138 0 14,242 799 52,845 48,040 497
0 success .0140 .0180 .0000 .0150 .0330 53,138 0 14,242 799 52,845 48,040 497
0 success .0140 .0170 .0000 .0160 .0330 53,138 0 14,242 799 52,845 48,040 497
0 success .0130 .0180 .0000 .0170 .0350 53,138 0 14,242 799 52,845 48,040 497
0 success .0140 .0180 .0000 .0150 .0330 53,138 0 14,242 799 52,845 48,040 497
0 success .0140 .0180 .0000 .0160 .0340 53,138 0 14,242 799 52,845 48,040 497
0 success .0160 .0210 .0000 .0170 .0380 53,138 0 14,242 799 52,845 48,040 497
0 success .0170 .0210 .0000 .0180 .0390 53,138 0 14,242 799 52,845 48,040 497
0 success .0160 .0230 .0010 .0170 .0410 53,138 0 14,242 799 52,845 48,040 497
0 success .0170 .0230 .0000 .0200 .0430 53,138 0 14,242 799 52,845 48,040 497
0 success .0160 .0260 .0000 .0160 .0420 53,138 0 14,242 799 52,845 48,040 497
0 success .0150 .0200 .0000 .0160 .0360 53,138 0 14,242 799 52,845 48,040 497
0 success .0140 .0200 .0010 .0160 .0370 53,138 0 14,242 799 52,845 48,040 497
0 success .0130 .0200 .0010 .0160 .0370 53,138 0 14,242 799 52,845 48,040 497
0 success .0140 .0200 .0000 .0180 .0380 53,138 0 14,242 799 52,845 48,040 497
0 success .0140 .0200 .0000 .0160 .0360 53,138 0 14,242 799 52,845 48,040 497
0 success .0140 .0200 .0000 .0160 .0360 53,138 0 14,242 799 52,845 48,040 497
0 success .0140 .0200 .0000 .0150 .0350 53,138 0 14,242 799 52,845 48,040 497
0 success .0150 .0210 .0000 .0230 .0440 53,138 0 14,242 799 52,845 48,040 497
0 success .0150 .0210 .0000 .0170 .0380 53,138 0 14,242 799 52,845 48,040 497
0 success .0160 .0200 .0010 .0160 .0370 53,138 0 14,242 799 52,845 48,040 497
0 success .0150 .0200 .0000 .0160 .0360 53,138 0 14,242 799 52,845 48,040 497
0 success .0130 .0200 .0010 .0110 .0320 53,138 0 14,242 799 52,845 48,040 497
0 success .0120 .0190 .0000 .0110 .0300 53,138 0 14,242 799 52,845 48,040 497
0 success .0100 .0190 .0000 .0120 .0310 53,138 0 14,242 799 52,845 48,040 497
0 success .0100 .0190 .0000 .0110 .0300 53,138 0 14,242 799 52,845 48,040 497
0 success .0110 .0190 .0000 .0110 .0300 53,138 0 14,242 799 52,845 48,040 497
0 success .0100 .0180 .0010 .0120 .0310 53,138 0 14,242 799 52,845 48,040 497
0 success .0110 .0180 .0000 .0110 .0290 53,138 0 14,242 799 52,845 48,040 497
0 success .0110 .0180 .0010 .0110 .0300 53,138 0 14,242 799 52,845 48,040 497
0 success .0130 .0190 .0000 .0120 .0310 53,138 0 14,242 799 52,845 48,040 497
0 success .0110 .0180 .0010 .0110 .0300 53,138 0 14,242 799 52,845 48,040 497
0 success .0100 .0180 .0000 .0110 .0290 53,138 0 14,242 799 52,845 48,040 497
0 success .0140 .0200 .0000 .0160 .0360 53,138 0 14,242 799 52,845 48,040 497
0 success .0140 .0200 .0010 .0150 .0360 53,138 0 14,242 799 52,845 48,040 497
0 success .0140 .0190 .0000 .0160 .0350 53,138 0 14,242 799 52,845 48,040 497
0 success .0150 .0210 .0000 .0170 .0380 53,138 0 14,242 799 52,845 48,040 497
0 success .0150 .0200 .0000 .0160 .0360 53,138 0 14,242 799 52,845 48,040 497
0 success .0140 .0200 .0010 .0160 .0370 53,138 0 14,242 799 52,845 48,040 497
0 success .0150 .0200 .0000 .0150 .0350 53,138 0 14,242 799 52,845 48,040 497
0 success .0140 .0200 .0000 .0160 .0360 53,138 0 14,242 799 52,845 48,040 497
0 success .0150 .0200 .0000 .0160 .0360 53,138 0 14,242 799 52,845 48,040 497
0 success .0150 .0200 .0000 .0160 .0360 53,138 0 14,242 799 52,845 48,040 497
0 success .0160 .0210 .0000 .0240 .0450 53,138 0 14,242 799 52,845 48,040 497
0 success .0110 .0160 .0010 .0120 .0290 53,138 0 14,242 799 52,845 48,040 497
0 success .0120 .0160 .0000 .0110 .0270 53,138 0 14,242 799 52,845 48,040 497
0 success .0120 .0200 .0000 .0120 .0320 53,138 0 14,242 799 52,845 48,040 497
0 success .0120 .0180 .0010 .0130 .0320 53,138 0 14,242 799 52,845 48,040 497
0 success .0180 .0210 .0000 .0120 .0330 53,138 0 14,242 799 52,845 48,040 497
0 success .0130 .0160 .0000 .0120 .0280 53,138 0 14,242 799 52,845 48,040 497
0 success .0130 .0170 .0000 .0190 .0360 53,138 0 14,242 799 52,845 48,040 497
0 success .0110 .0180 .0000 .0130 .0310 53,138 0 14,242 799 52,845 48,040 497
0 success .0120 .0170 .0010 .0110 .0290 53,138 0 14,242 799 52,845 48,040 497
0 success .0130 .0180 .0000 .0150 .0330 53,138 0 14,242 799 52,845 48,040 497
0 success .0150 .0230 .0000 .0140 .0370 53,138 0 14,242 799 52,845 48,040 497
0 success .0160 .0220 .0000 .0130 .0350 53,138 0 14,242 799 52,845 48,040 497
0 success .0140 .0170 .0000 .0160 .0330 53,138 0 14,242 799 52,845 48,040 497
0 success .0140 .0170 .0000 .0140 .0310 53,138 0 14,242 799 52,845 48,040 497
0 success .0130 .0180 .0010 .0150 .0340 53,138 0 14,242 799 52,845 48,040 497
0 success .0130 .0180 .0010 .0110 .0300 53,138 0 14,242 799 52,845 48,040 497
0 success .0120 .0160 .0000 .0120 .0280 53,138 0 14,242 799 52,845 48,040 497
0 success .0110 .0170 .0010 .0120 .0300 53,138 0 14,242 799 52,845 48,040 497
0 success .0120 .0180 .0000 .0110 .0290 53,138 0 14,242 799 52,845 48,040 497
Average running time: 
id status vInterTimes filtTime SGbuildTime joinTime totTime nodesSumInvL nodesAfterPreFilt nodesAfterVinter nodesSG numSoln sizeOfSG sizeUncovSG
0 success .0152 .0205 .0004 .0163 .0371 53,138 0 14,242 799 52,845 48,040 497
Data loading Time:1.3560
Index building Time:.4680
Average Eval Time per run:2.0357
Average Eval Time per query:2.0357
Average pruning Time per run:.0000
Average pruning Time per query:.0000
Average Matching Time per run:.0220
Average Matching Time per query:.0220
Average Enumeration Time per run:.9069
Average Enumeration Time per query:.9069
Average Nodes before per query:53138.0000
Average Nodes after per query:799.0000
Average number of solution tuples per query:52845.0000
Max Used Memory:318.0000 MB
*****************************************************
